203;0;210;35;
204;0;210;90;
205;0;210;140;
206;1;0;10;
207;1;0;160;
208;1;0;215;
209;1;0;236;
210;1;2;244;
211;1;3;75;
212;1;3;180;
213;1;4;232;
214;1;6;40;
215;1;6;95;
216;1;6;145;
217;1;6;240;
218;1;8;248;
219;1;9;5;
220;1;10;236;
221;1;12;25;
222;1;12;70;
223;1;12;175;
224;1;12;244;
225;1;14;232;
226;1;15;35;
227;1;15;90;
228;1;15;140;
229;1;15;240;
230;1;17;248;
231;1;18;0;
232;1;18;55;
233;1;18;205;
234;1;19;244;
235;1;20;232;
236;1;21;20;
237;1;21;170;
238;1;21;225;
239;1;22;240;
240;1;23;248;
241;1;24;85;
242;1;24;135;
243;1;24;190;
244;1;24;236;
245;1;25;244;
246;1;27;50;
247;1;27;155;
248;1;27;200;
249;1;27;232;
250;1;28;240;
251;1;29;248;
252;1;30;165;
253;1;30;220;
254;1;31;236;
255;1;32;244;
256;1;33;130;
257;1;33;185;
258;1;33;232;
259;1;34;240;
260;1;36;45;
261;1;36;150;
262;1;36;248;
263;1;37;236;
264;1;38;244;
265;1;39;10;
266;1;39;215;
267;1;39;232;
268;1;42;30;
269;1;42;180;
270;1;45;40;
271;1;45;95;
272;1;48;5;
273;1;48;60;
274;1;48;210;
275;1;51;25;
276;1;51;175;
277;1;54;90;
278;1;57;55;
279;1;57;160;
280;1;57;205;
281;1;60;20;
282;1;60;170;
283;1;63;85;
284;1;63;135;
285;1;63;190;
286;1;66;155;
287;1;69;15;
288;1;69;70;
289;1;69;220;
290;1;72;35;
291;1;72;80;
292;1;72;185;
293;1;75;0;
294;1;75;150;
295;1;78;10;
296;1;78;65;
297;1;78;215;
298;1;81;30;
299;1;81;180;
300;1;84;95;
301;1;84;145;
302;1;84;200;
303;1;87;60;
304;1;87;165;
305;1;87;210;
306;1;90;25;
307;1;93;90;
308;1;93;140;
309;1;93;195;
310;1;96;55;
311;1;96;160;
312;1;99;20;
313;1;99;75;
314;1;99;225;
315;1;102;40;
316;1;102;85;
317;1;102;190;
318;1;105;5;
319;1;105;50;
320;1;108;15;
321;1;108;70;
322;1;111;35;
323;1;111;185;
324;1;114;0;
325;1;114;150;
326;1;114;205;
327;1;117;65;
328;1;117;170;
329;1;117;215;
330;1;120;30;
331;1;120;135;
332;1;123;95;
333;1;123;145;
334;1;123;200;
335;1;126;60;
336;1;126;165;
337;1;129;25;
338;1;129;80;
339;1;129;130;
340;1;132;45;
341;1;132;90;
342;1;132;195;
343;1;135;10;
344;1;135;55;
345;1;135;160;
346;1;138;20;
347;1;138;75;
348;1;138;225;
349;1;141;40;
350;1;141;190;
351;1;144;155;
352;1;147;70;
353;1;147;175;
354;1;147;220;
355;1;150;35;
356;1;150;140;
357;1;150;185;
358;1;153;0;
359;1;153;150;
360;1;153;205;
361;1;156;65;
362;1;156;170;
363;1;159;30;
364;1;159;135;
365;1;162;50;
366;1;162;95;
367;1;165;15;
368;1;165;60;
369;1;165;165;
370;1;168;25;
371;1;168;80;
372;1;171;195;
373;1;173;10;
374;1;174;10;
375;1;174;215;
376;1;177;75;
377;1;177;180;
378;1;177;225;
379;1;180;40;
380;1;180;145;
381;1;180;190;
382;1;183;5;
383;1;183;155;
384;1;183;210;
385;1;186;70;
386;1;186;175;
387;1;189;35;
388;1;189;90;
389;1;189;140;
390;1;192;0;
391;1;192;55;
392;1;192;205;
393;1;195;20;
394;1;195;65;
395;1;195;170;
396;1;198;85;
397;1;198;135;
398;1;201;50;
399;1;201;200;
400;1;204;15;
401;1;204;165;
402;1;204;220;
403;1;207;80;
404;1;207;130;
405;1;207;185;
406;1;210;45;
407;1;210;150;
408;1;210;195;
409;2;0;20;
410;2;0;65;
411;2;0;240;
412;2;2;248;
413;2;3;30;
414;2;3;85;
415;2;3;135;
416;2;4;236;
417;2;6;50;
418;2;6;200;
419;2;6;244;
420;2;8;232;
421;2;9;15;
422;2;9;165;
423;2;10;240;
424;2;12;80;
425;2;12;130;
426;2;12;185;
427;2;12;248;
428;2;14;236;
429;2;15;150;
430;2;15;244;
431;2;17;232;
432;2;18;10;
433;2;18;160;
434;2;18;215;
435;2;19;248;
436;2;20;236;
437;2;21;75;
438;2;21;180;
439;2;22;244;
440;2;23;232;
441;2;24;40;
442;2;24;145;
443;2;24;240;
444;2;27;5;
445;2;27;210;
446;2;27;236;
447;2;28;244;
448;2;29;232;
449;2;30;25;
450;2;31;240;
451;2;32;248;
452;2;33;35;
453;2;33;90;
454;2;33;140;
455;2;33;236;
456;2;34;244;
457;2;36;0;
458;2;36;55;
459;2;36;232;
460;2;37;240;
461;2;38;248;
462;2;39;20;
463;2;39;170;
464;2;39;225;
465;2;39;236;
466;2;42;85;
467;2;42;135;
468;2;42;190;
469;2;45;50;
470;2;51;80;
471;2;51;130;
472;2;51;185;
473;2;54;45;
474;2;57;10;
475;2;57;65;
476;2;57;215;
477;2;60;30;
478;2;60;75;
479;2;60;180;
480;2;63;40;
481;2;63;95;
482;2;63;145;
483;2;66;5;
484;2;66;60;
485;2;66;210;
486;2;69;25;
487;2;69;175;
488;2;72;90;
489;2;72;140;
490;2;72;195;
491;2;75;55;
492;2;75;160;
493;2;75;205;
494;2;78;20;
495;2;78;170;
496;2;78;225;
497;2;81;135;
498;2;81;190;
499;2;84;50;
500;2;84;155;
501;2;87;15;
502;2;87;220;
503;2;90;35;
504;2;90;185;
505;2;93;0;
506;2;93;150;
507;2;96;10;
508;2;99;180;
509;2;102;95;
510;2;102;145;
511;2;105;60;
512;2;105;165;
513;2;108;25;
514;2;111;90;
515;2;111;195;
516;2;114;55;
517;2;114;160;
518;2;117;20;
519;2;117;75;
520;2;117;225;
521;2;120;40;
522;2;120;85;
523;2;120;190;
524;2;123;50;
525;2;123;155;
526;2;126;15;
527;2;126;70;
528;2;129;35;
529;2;129;185;
530;2;132;0;
531;2;132;150;
532;2;132;205;
533;2;135;65;
534;2;135;215;
535;2;138;180;
536;2;141;95;
537;2;141;145;
538;2;144;60;
539;2;144;165;
540;2;147;25;
541;2;147;80;
542;2;147;130;
543;2;150;45;
544;2;150;90;
545;2;150;195;
546;2;153;55;
547;2;153;160;
548;2;156;20;
549;2;156;75;
550;2;156;225;
551;2;159;40;
552;2;159;190;
553;2;162;5;
554;2;165;70;
555;2;165;175;
556;2;165;220;
557;2;168;140;
558;2;168;185;
559;2;171;0;
560;2;171;150;
561;2;171;205;
562;2;174;65;
563;2;174;170;
564;2;177;30;
565;2;177;85;
566;2;180;95;
567;2;183;60;
568;2;183;165;
569;2;186;80;
570;2;186;130;
571;2;189;45;
572;2;189;195;
573;2;192;160;
574;2;192;215;
575;2;195;225;
576;2;198;40;
577;2;198;145;
578;2;198;190;
579;2;201;5;
580;2;201;155;
581;2;201;210;
582;2;204;70;
583;2;204;175;
584;2;207;35;
585;2;207;90;
586;2;207;140;
587;2;210;0;
588;2;210;55;
589;2;210;205;
590;3;0;75;
591;3;0;180;
592;3;0;225;
593;3;0;244;
594;3;2;232;
595;3;3;40;
596;3;3;145;
597;3;4;240;
598;3;6;5;
599;3;6;210;
600;3;6;248;
601;3;8;236;
602;3;9;70;
603;3;9;175;
604;3;10;244;
605;3;12;35;
606;3;12;90;
607;3;12;140;
608;3;12;232;
609;3;14;240;
610;3;15;0;
611;3;15;205;
612;3;15;248;
613;3;17;236;
614;3;18;20;
615;3;18;65;
616;3;19;232;
617;3;20;240;
618;3;21;30;
619;3;21;85;
620;3;21;135;
621;3;22;248;
622;3;23;236;
623;3;23;240;
624;3;24;50;
625;3;24;200;
626;3;24;244;
627;3;25;232;
628;3;27;15;
629;3;27;165;
630;3;27;220;
631;3;27;240;
632;3;28;248;
633;3;29;236;
634;3;30;130;
635;3;31;244;
636;3;33;45;
637;3;33;150;
638;3;33;195;
639;3;33;240;
640;3;34;248;
641;3;36;10;
642;3;36;160;
643;3;36;236;
644;3;37;244;
645;3;38;232;
646;3;39;180;
647;3;39;240;
648;3;42;40;
649;3;42;95;
650;3;42;145;
651;3;45;5;
652;3;45;60;
653;3;45;210;
654;3;48;25;
655;3;48;70;
656;3;48;175;
657;3;51;90;
658;3;51;140;
659;3;54;0;
660;3;54;55;
661;3;54;205;
662;3;57;20;
663;3;57;170;
664;3;57;225;
665;3;63;50;
666;3;63;155;
667;3;63;200;
668;3;66;15;
669;3;66;165;
670;3;66;220;
671;3;69;80;
672;3;69;185;
673;3;72;45;
674;3;72;150;
675;3;75;65;
676;3;75;215;
677;3;78;30;
678;3;78;75;
679;3;78;180;
680;3;81;40;
681;3;81;95;
682;3;81;145;
683;3;84;60;
684;3;84;210;
685;3;87;25;
686;3;87;175;
687;3;90;90;
688;3;90;140;
689;3;90;195;
690;3;93;55;
691;3;93;160;
692;3;93;205;
693;3;96;20;
694;3;96;170;
695;3;96;225;
696;3;99;85;
697;3;99;90;
698;3;99;135;
699;3;102;50;
700;3;102;155;
701;3;105;15;
702;3;105;70;
703;3;108;35;
704;3;108;80;
705;3;108;185;
706;3;111;0;
707;3;111;45;
708;3;114;10;
709;3;114;65;
710;3;117;30;
711;3;117;180;
712;3;120;95;
713;3;120;145;
714;3;123;60;
715;3;123;165;
716;3;123;210;
717;3;126;25;
718;3;126;130;
719;3;129;90;
720;3;129;195;
721;3;132;55;
722;3;132;160;
723;3;135;20;
724;3;135;75;
725;3;135;225;
726;3;138;40;
727;3;138;85;
728;3;138;190;
729;3;141;5;
730;3;141;50;
731;3;141;155;
732;3;141;209;
733;3;144;70;
734;3;147;35;
735;3;147;185;
736;3;150;0;
737;3;150;150;
738;3;150;205;
739;3;153;65;
740;3;153;170;
741;3;153;215;
742;3;156;30;
743;3;156;135;
744;3;156;180;
745;3;159;95;
746;3;159;145;
747;3;159;200;
748;3;165;25;
749;3;165;130;
750;3;168;90;
751;3;168;195;
752;3;171;10;
753;3;171;160;
754;3;174;20;
755;3;174;75;
756;3;174;225;
757;3;177;190;
758;3;180;5;
759;3;180;155;
760;3;180;210;
761;3;183;70;
762;3;183;175;
763;3;186;35;
764;3;186;140;
765;3;186;185;
766;3;189;0;
767;3;189;150;
768;3;192;65;
769;3;192;170;
770;3;195;85;
771;3;198;50;
772;3;198;95;
773;3;201;15;
774;3;201;165;
775;3;204;25;
776;3;204;80;
777;3;204;130;
778;3;207;45;
779;3;207;195;
780;3;210;10;
781;3;210;160;
782;3;210;215;
783;4;0;30;
784;4;0;85;
785;4;0;135;
786;4;0;248;
787;4;2;236;
788;4;3;50;
789;4;3;95;
790;4;3;200;
791;4;4;244;
792;4;6;15;
793;4;6;60;
794;4;6;165;
795;4;6;232;
796;4;8;240;
797;4;9;25;
798;4;9;80;
799;4;9;130;
800;4;12;45;
801;4;12;195;
802;4;12;236;
803;4;14;244;
804;4;15;10;
805;4;15;160;
806;4;15;215;
807;4;15;232;
808;4;17;240;
809;4;18;180;
810;4;18;225;
811;4;19;236;
812;4;20;244;
813;4;21;40;
814;4;21;145;
815;4;22;232;
816;4;23;240;
817;4;24;5;
818;4;24;155;
819;4;24;210;
820;4;24;248;
821;4;25;236;
822;4;27;70;
823;4;27;175;
824;4;27;244;
825;4;28;232;
826;4;29;240;
827;4;30;35;
828;4;30;90;
829;4;30;140;
830;4;31;248;
831;4;33;0;
832;4;33;55;
833;4;33;205;
834;4;33;244;
835;4;34;232;
836;4;36;20;
837;4;36;65;
838;4;36;240;
839;4;37;248;
840;4;38;236;
841;4;39;85;
842;4;39;244;
843;4;40;248;
844;4;42;50;
845;4;42;200;
846;4;45;15;
847;4;45;165;
848;4;45;220;
849;4;48;80;
850;4;48;130;
851;4;48;185;
852;4;51;150;
853;4;51;195;
854;4;54;10;
855;4;54;160;
856;4;54;215;
857;4;57;75;
858;4;57;180;
859;4;60;40;
860;4;60;95;
861;4;60;145;
862;4;63;5;
863;4;63;60;
864;4;63;210;
865;4;66;25;
866;4;66;70;
867;4;66;175;
868;4;69;35;
869;4;69;90;
870;4;72;0;
871;4;72;55;
872;4;72;205;
873;4;75;20;
874;4;75;170;
875;4;75;225;
876;4;78;85;
877;4;78;135;
878;4;81;50;
879;4;81;155;
880;4;84;165;
881;4;84;220;
882;4;87;130;
883;4;87;185;
884;4;90;45;
885;4;93;10;
886;4;93;65;
887;4;93;215;
888;4;96;30;
889;4;96;75;
890;4;96;180;
891;4;99;40;
892;4;99;95;
893;4;99;145;
894;4;102;5;
895;4;102;60;
896;4;105;25;
897;4;105;175;
898;4;108;90;
899;4;108;140;
900;4;108;195;
901;4;111;55;
902;4;111;160;
903;4;111;205;
904;4;114;20;
905;4;114;170;
906;4;114;225;
907;4;117;85;
908;4;117;135;
909;4;117;190;
910;4;120;50;
911;4;123;15;
912;4;123;70;
913;4;123;220;
914;4;126;35;
915;4;126;80;
916;4;126;185;
917;4;129;0;
918;4;129;45;
919;4;129;150;
920;4;132;10;
921;4;132;65;
922;4;132;215;
923;4;135;30;
924;4;138;95;
925;4;138;145;
926;4;138;200;
927;4;141;60;
928;4;141;165;
929;4;141;210;
930;4;144;25;
931;4;144;130;
932;4;144;175;
933;4;147;90;
934;4;147;195;
935;4;150;55;
936;4;150;160;
937;4;153;20;
938;4;153;75;
939;4;153;225;
940;4;156;40;
941;4;156;190;
942;4;159;5;
943;4;159;50;
944;4;159;155;
945;4;162;70;
946;4;162;220;
947;4;165;35;
948;4;168;0;
949;4;168;150;
950;4;168;205;
951;4;171;65;
952;4;171;170;
953;4;171;215;
954;4;174;30;
955;4;174;135;
956;4;174;180;
957;4;177;95;
958;4;177;145;
959;4;177;200;
960;4;180;60;
961;4;180;165;
962;4;183;80;
963;4;183;130;
964;4;186;45;
965;4;186;90;
966;4;189;10;
967;4;189;55;
968;4;189;160;
969;4;192;20;
970;4;192;75;
971;4;192;225;
972;4;195;40;
973;4;195;190;
974;4;198;5;
975;4;198;155;
976;4;198;210;
977;4;201;70;
978;4;201;175;
979;4;201;220;
980;4;204;35;
981;4;204;140;
982;4;204;185;
983;4;207;0;
984;4;207;150;
985;4;207;205;
986;4;210;65;
987;4;210;170;
988;5;0;40;
989;5;0;190;
990;5;0;232;
991;5;2;240;
992;5;3;5;
993;5;3;155;
994;5;3;210;
995;5;4;244;
996;5;6;70;
997;5;6;175;
998;5;6;220;
999;5;6;236;
1000;5;8;244;
1001;5;9;35;
1002;5;9;140;
1003;5;9;185;
1004;5;12;0;
1005;5;12;150;
1006;5;12;205;
1007;5;12;240;
1008;5;14;248;
1009;5;15;65;
1010;5;15;170;
1011;5;15;236;
1012;5;17;244;
1013;5;18;30;
1014;5;18;85;
1015;5;18;135;
1016;5;19;240;
1017;5;20;248;
1018;5;21;50;
1019;5;21;95;
1020;5;21;200;
1021;5;22;236;
1022;5;23;244;
1023;5;24;15;
1024;5;24;60;
1025;5;24;165;
1026;5;25;240;
1027;5;27;25;
1028;5;27;80;
1029;5;27;130;
1030;5;27;248;
1031;5;28;236;
1032;5;29;244;
1033;5;30;45;
1034;5;30;195;
1035;5;31;232;
1036;5;33;10;
1037;5;33;160;
1038;5;33;215;
1039;5;33;248;
1040;5;34;236;
1041;5;36;75;
1042;5;36;180;
1043;5;36;225;
1044;5;37;232;
1045;5;38;240;
1046;5;39;40;
1047;5;39;145;
1048;5;39;190;
1049;5;39;248;
1050;5;40;232;
1051;5;42;5;
1052;5;42;155;
1053;5;42;210;
1054;5;45;70;
1055;5;45;175;
1056;5;48;35;
1057;5;48;140;
1058;5;51;0;
1059;5;51;55;
1060;5;51;205;
1061;5;54;20;
1062;5;54;170;
1063;5;57;30;
1064;5;57;85;
1065;5;57;135;
1066;5;60;50;
1067;5;60;200;
1068;5;63;15;
1069;5;63;165;
1070;5;63;220;
1071;5;66;80;
1072;5;66;130;
1073;5;66;185;
1074;5;69;45;
1075;5;69;150;
1076;5;72;10;
1077;5;72;160;
1078;5;72;215;
1079;5;75;75;
1080;5;75;180;
1081;5;78;40;
1082;5;78;95;
1083;5;78;145;
1084;5;81;5;
1085;5;81;60;
1086;5;81;210;
1087;5;84;25;
1088;5;84;70;
1089;5;84;175;
1090;5;87;35;
1091;5;87;90;
1092;5;87;140;
1093;5;90;0;
1094;5;90;55;
1095;5;90;205;
1096;5;93;20;
1097;5;93;170;
1098;5;93;225;
1099;5;96;85;
1100;5;96;135;
1101;5;96;190;
1102;5;99;50;
1103;5;99;155;
1104;5;99;200;
1105;5;102;15;
1106;5;102;165;
1107;5;102;220;
1108;5;105;80;
1109;5;105;130;
1110;5;105;185;
1111;5;108;45;
1112;5;108;150;
1113;5;111;10;
1114;5;111;65;
1115;5;111;215;
1116;5;114;30;
1117;5;114;75;
1118;5;114;180;
1119;5;117;40;
1120;5;117;95;
1121;5;117;145;
1122;5;120;5;
1123;5;120;60;
1124;5;120;210;
1125;5;123;25;
1126;5;123;175;
1127;5;126;90;
1128;5;126;140;
1129;5;126;195;
1130;5;129;55;
1131;5;129;160;
1132;5;129;205;
1133;5;132;20;
1134;5;132;170;
1135;5;132;225;
1136;5;135;85;
1137;5;135;135;
1138;5;135;190;
1139;5;138;50;
1140;5;138;155;
1141;5;141;15;
1142;5;141;70;
1143;5;141;220;
1144;5;144;35;
1145;5;144;80;
1146;5;144;185;
1147;5;147;0;
1148;5;147;45;
1149;5;147;150;
1150;5;150;10;
1151;5;150;65;
1152;5;150;215;
1153;5;153;30;
1154;5;153;180;
1155;5;156;95;
1156;5;156;145;
1157;5;156;200;
1158;5;159;60;
1159;5;159;165;
1160;5;159;210;
1161;5;162;25;
1162;5;162;130;
1163;5;162;175;
1164;5;165;90;
1165;5;165;140;
1166;5;165;195;
1167;5;168;55;
1168;5;168;160;
1169;5;171;20;
1170;5;171;75;
1171;5;171;225;
1172;5;174;40;
1173;5;174;85;
1174;5;174;190;
1175;5;177;5;
1176;5;177;50;
1177;5;177;155;
1178;5;180;15;
1179;5;180;70;
1180;5;180;220;
1181;5;183;35;
1182;5;183;185;
1183;5;186;0;
1184;5;186;150;
1185;5;186;205;
1186;5;189;65;
1187;5;189;170;
1188;5;189;215;
1189;5;192;30;
1190;5;192;135;
1191;5;195;95;
1192;5;195;145;
1193;5;195;200;
1194;5;198;60;
1195;5;198;165;
1196;5;201;25;
1197;5;201;80;
1198;5;201;130;
1199;5;204;45;
1200;5;204;90;
1201;5;204;195;
1202;5;207;10;
1203;5;207;55;
1204;5;207;160;
1205;5;210;20;
1206;5;210;75;
1207;5;210;225;
1208;6;0;95;
1209;6;0;145;
1210;6;0;200;
1211;6;0;236;
1212;6;2;244;
1213;6;3;60;
1214;6;3;165;
1215;6;4;232;
1216;6;6;80;
1217;6;6;130;
1218;6;6;240;
1219;6;8;248;
1220;6;9;45;
1221;6;9;90;
1222;6;9;195;
1223;6;12;10;
1224;6;12;55;
1225;6;12;160;
1226;6;12;244;
1227;6;14;232;
1228;6;15;20;
1229;6;15;75;
1230;6;15;225;
1231;6;15;240;
1232;6;17;248;
1233;6;18;40;
1234;6;18;190;
1235;6;19;244;
1236;6;20;232;
1237;6;21;5;
1238;6;21;155;
1239;6;21;210;
1240;6;22;240;
1241;6;23;248;
1242;6;24;70;
1243;6;24;175;
1244;6;24;220;
1245;6;25;244;
1246;6;27;35;
1247;6;27;140;
1248;6;27;185;
1249;6;27;232;
1250;6;28;240;
1251;6;29;248;
1252;6;30;0;
1253;6;30;150;
1254;6;30;205;
1255;6;31;236;
1256;6;32;244;
1257;6;33;65;
1258;6;33;170;
1259;6;33;232;
1260;6;34;240;
1261;6;36;30;
1262;6;36;85;
1263;6;36;135;
1264;6;36;248;
1265;6;37;236;
1266;6;38;244;
1267;6;39;50;
1268;6;39;95;
1269;6;39;200;
1270;6;39;232;
1271;6;40;236;
1272;6;42;15;
1273;6;42;60;
1274;6;42;165;
1275;6;45;25;
1276;6;45;80;
1277;6;45;130;
1278;6;48;45;
1279;6;48;195;
1280;6;51;10;
1281;6;51;160;
1282;6;51;215;
1283;6;54;75;
1284;6;54;180;
1285;6;54;225;
1286;6;57;40;
1287;6;57;145;
1288;6;57;190;
1289;6;60;5;
1290;6;60;210;
1291;6;63;70;
1292;6;63;175;
1293;6;66;35;
1294;6;66;90;
1295;6;66;140;
1296;6;69;0;
1297;6;69;55;
1298;6;69;205;
1299;6;72;20;
1300;6;72;65;
1301;6;72;170;
1302;6;75;30;
1303;6;75;85;
1304;6;75;135;
1305;6;78;50;
1306;6;78;200;
1307;6;81;15;
1308;6;81;165;
1309;6;81;220;
1310;6;84;80;
1311;6;84;130;
1312;6;84;185;
1313;6;87;45;
1314;6;87;150;
1315;6;87;195;
1316;6;90;10;
1317;6;90;160;
1318;6;90;215;
1319;6;93;75;
1320;6;93;180;
1321;6;96;40;
1322;6;96;95;
1323;6;96;145;
1324;6;99;5;
1325;6;99;60;
1326;6;99;210;
1327;6;102;25;
1328;6;102;70;
1329;6;102;175;
1330;6;105;35;
1331;6;105;90;
1332;6;105;140;
1333;6;108;0;
1334;6;108;55;
1335;6;108;205;
1336;6;111;20;
1337;6;111;170;
1338;6;111;225;
1339;6;114;85;
1340;6;114;135;
1341;6;114;190;
1342;6;117;50;
1343;6;117;155;
1344;6;117;200;
1345;6;120;15;
1346;6;120;165;
1347;6;120;220;
1348;6;123;80;
1349;6;123;130;
1350;6;123;185;
1351;6;126;45;
1352;6;126;150;
1353;6;129;10;
1354;6;129;65;
1355;6;129;215;
1356;6;132;30;
1357;6;132;75;
1358;6;132;180;
1359;6;135;40;
1360;6;135;95;
1361;6;135;145;
1362;6;138;5;
1363;6;138;60;
1364;6;138;210;
1365;6;141;25;
1366;6;141;175;
1367;6;144;90;
1368;6;144;140;
1369;6;144;195;
1370;6;147;55;
1371;6;147;160;
1372;6;147;205;
1373;6;150;20;
1374;6;150;170;
1375;6;150;225;
1376;6;153;85;
1377;6;153;135;
1378;6;153;190;
1379;6;156;50;
1380;6;156;155;
1381;6;159;15;
1382;6;159;70;
1383;6;159;220;
1384;6;162;35;
1385;6;162;80;
1386;6;162;185;
1387;6;165;0;
1388;6;165;45;
1389;6;165;150;
1390;6;168;10;
1391;6;168;65;
1392;6;168;215;
1393;6;171;30;
1394;6;171;180;
1395;6;174;95;
1396;6;174;145;
1397;6;174;200;
1398;6;177;60;
1399;6;177;165;
1400;6;177;210;
1401;6;180;25;
1402;6;180;130;
1403;6;180;175;
1404;6;183;90;
1405;6;183;140;
1406;6;183;195;
1407;6;186;55;
1408;6;186;160;
1409;6;189;20;
1410;6;189;225;
1411;6;192;40;
1412;6;192;85;
1413;6;192;190;
1414;6;195;5;
1415;6;195;50;
1416;6;195;155;
1417;6;198;15;
1418;6;198;70;
1419;6;198;220;
1420;6;201;35;
1421;6;201;185;
1422;6;204;0;
1423;6;204;150;
1424;6;204;205;
1425;6;207;65;
1426;6;207;170;
1427;6;207;215;
1428;6;210;30;
1429;6;210;135;
1430;6;210;180;
1431;7;0;5;
1432;7;0;50;
1433;7;0;155;
1434;7;0;240;
1435;7;2;248;
1436;7;3;15;
1437;7;3;70;
1438;7;3;220;
1439;7;4;236;
1440;7;6;35;
1441;7;6;185;
1442;7;6;244;
1443;7;8;232;
1444;7;9;0;
1445;7;9;150;
1446;7;9;205;
1447;7;10;240;
1448;7;12;65;
1449;7;12;170;
1450;7;12;215;
1451;7;12;248;
1452;7;14;236;
1453;7;15;30;
1454;7;15;135;
1455;7;15;180;
1456;7;15;244;
1457;7;17;232;
1458;7;18;95;
1459;7;18;145;
1460;7;18;200;
1461;7;19;248;
1462;7;20;236;
1463;7;21;60;
1464;7;21;165;
1465;7;22;244;
1466;7;23;232;
1467;7;24;25;
1468;7;24;80;
1469;7;24;130;
1470;7;24;240;
1471;7;25;248;
1472;7;27;45;
1473;7;27;90;
1474;7;27;195;
1475;7;27;236;
1476;7;28;244;
1477;7;29;232;
1478;7;30;10;
1479;7;30;55;
1480;7;30;160;
1481;7;31;240;
1482;7;32;248;
1483;7;33;20;
1484;7;33;75;
1485;7;33;225;
1486;7;33;236;
1487;7;34;244;
1488;7;36;40;
1489;7;36;190;
1490;7;37;240;
1491;7;38;248;
1492;7;39;5;
1493;7;39;155;
1494;7;39;210;
1495;7;39;236;
1496;7;40;240;
1497;7;42;70;
1498;7;42;175;
1499;7;42;220;
